areaCode,areaName,areaType,date,cumAdmissions,hospitalCases
E40000008,Midlands,nhsRegion,2021-09-11,91714,1271
E40000008,Midlands,nhsRegion,2021-09-10,91591,1341
E40000008,Midlands,nhsRegion,2021-09-09,91458,1265
E40000008,Midlands,nhsRegion,2021-09-08,91311,1264
E40000008,Midlands,nhsRegion,2021-09-07,91087,1145
E40000008,Midlands,nhsRegion,2021-09-06,90934,1243
E40000008,Midlands,nhsRegion,2021-09-05,90787,1211
E40000008,Midlands,nhsRegion,2021-09-04,90663,1174
E40000008,Midlands,nhsRegion,2021-09-03,90515,1235
E40000008,Midlands,nhsRegion,2021-09-02,90365,1226
E40000008,Midlands,nhsRegion,2021-09-01,90242,1265
E40000008,Midlands,nhsRegion,2021-08-31,90090,1280
E40000008,Midlands,nhsRegion,2021-08-30,89947,1210
E40000008,Midlands,nhsRegion,2021-08-29,89791,1202
E40000008,Midlands,nhsRegion,2021-08-28,89646,1172
E40000008,Midlands,nhsRegion,2021-08-27,89513,1204
E40000008,Midlands,nhsRegion,2021-08-26,89357,1180
E40000008,Midlands,nhsRegion,2021-08-25,89209,1217
E40000008,Midlands,nhsRegion,2021-08-24,89020,1199
E40000008,Midlands,nhsRegion,2021-08-23,88863,1209
E40000008,Midlands,nhsRegion,2021-08-22,88702,1185
E40000008,Midlands,nhsRegion,2021-08-21,88567,1119
E40000008,Midlands,nhsRegion,2021-08-20,88440,1129
E40000008,Midlands,nhsRegion,2021-08-19,88295,1095
E40000008,Midlands,nhsRegion,2021-08-18,88133,1067
E40000008,Midlands,nhsRegion,2021-08-17,87968,1052
E40000008,Midlands,nhsRegion,2021-08-16,87802,1063
E40000008,Midlands,nhsRegion,2021-08-15,87637,1002
E40000008,Midlands,nhsRegion,2021-08-14,87493,980
E40000008,Midlands,nhsRegion,2021-08-13,87369,998
E40000008,Midlands,nhsRegion,2021-08-12,87226,967
E40000008,Midlands,nhsRegion,2021-08-11,87074,958
E40000008,Midlands,nhsRegion,2021-08-10,86908,922
E40000008,Midlands,nhsRegion,2021-08-09,86766,921
E40000008,Midlands,nhsRegion,2021-08-08,86636,898
E40000008,Midlands,nhsRegion,2021-08-07,86524,871
E40000008,Midlands,nhsRegion,2021-08-06,86407,873
E40000008,Midlands,nhsRegion,2021-08-05,86276,899
E40000008,Midlands,nhsRegion,2021-08-04,86153,897
E40000008,Midlands,nhsRegion,2021-08-03,86010,925
E40000008,Midlands,nhsRegion,2021-08-02,85887,946
E40000008,Midlands,nhsRegion,2021-08-01,85762,911
E40000008,Midlands,nhsRegion,2021-07-31,85645,901
E40000008,Midlands,nhsRegion,2021-07-30,85526,931
E40000008,Midlands,nhsRegion,2021-07-29,85415,976
E40000008,Midlands,nhsRegion,2021-07-28,85281,971
E40000008,Midlands,nhsRegion,2021-07-27,85150,966
E40000008,Midlands,nhsRegion,2021-07-26,85024,959
E40000008,Midlands,nhsRegion,2021-07-25,84873,854
E40000008,Midlands,nhsRegion,2021-07-24,84740,805
E40000008,Midlands,nhsRegion,2021-07-23,84618,858
E40000008,Midlands,nhsRegion,2021-07-22,84482,815
E40000008,Midlands,nhsRegion,2021-07-21,84338,763
E40000008,Midlands,nhsRegion,2021-07-20,84192,749
E40000008,Midlands,nhsRegion,2021-07-19,84052,730
E40000008,Midlands,nhsRegion,2021-07-18,83933,669
E40000008,Midlands,nhsRegion,2021-07-17,83791,667
E40000008,Midlands,nhsRegion,2021-07-16,83675,634
E40000008,Midlands,nhsRegion,2021-07-15,83568,602
E40000008,Midlands,nhsRegion,2021-07-14,83434,601
E40000008,Midlands,nhsRegion,2021-07-13,83320,525
E40000008,Midlands,nhsRegion,2021-07-12,83185,499
E40000008,Midlands,nhsRegion,2021-07-11,83063,456
E40000008,Midlands,nhsRegion,2021-07-10,82966,441
E40000008,Midlands,nhsRegion,2021-07-09,82884,419
E40000008,Midlands,nhsRegion,2021-07-08,82806,389
E40000008,Midlands,nhsRegion,2021-07-07,82726,375
E40000008,Midlands,nhsRegion,2021-07-06,82644,334
E40000008,Midlands,nhsRegion,2021-07-05,82545,319
E40000008,Midlands,nhsRegion,2021-07-04,82464,304
E40000008,Midlands,nhsRegion,2021-07-03,82383,273
E40000008,Midlands,nhsRegion,2021-07-02,82333,254
E40000008,Midlands,nhsRegion,2021-07-01,82260,229
E40000008,Midlands,nhsRegion,2021-06-30,82188,226
E40000008,Midlands,nhsRegion,2021-06-29,82129,220
E40000008,Midlands,nhsRegion,2021-06-28,82088,229
E40000008,Midlands,nhsRegion,2021-06-27,82044,219
E40000008,Midlands,nhsRegion,2021-06-26,82008,199
E40000008,Midlands,nhsRegion,2021-06-25,81973,189
E40000008,Midlands,nhsRegion,2021-06-24,81929,184
E40000008,Midlands,nhsRegion,2021-06-23,81888,192
E40000008,Midlands,nhsRegion,2021-06-22,81850,194
E40000008,Midlands,nhsRegion,2021-06-21,81823,205
E40000008,Midlands,nhsRegion,2021-06-20,81794,156
E40000008,Midlands,nhsRegion,2021-06-19,81769,166
E40000008,Midlands,nhsRegion,2021-06-18,81735,166
E40000008,Midlands,nhsRegion,2021-06-17,81706,157
E40000008,Midlands,nhsRegion,2021-06-16,81676,144
E40000008,Midlands,nhsRegion,2021-06-15,81641,141
E40000008,Midlands,nhsRegion,2021-06-14,81613,150
E40000008,Midlands,nhsRegion,2021-06-13,81582,145
E40000008,Midlands,nhsRegion,2021-06-12,81554,138
E40000008,Midlands,nhsRegion,2021-06-11,81532,136
E40000008,Midlands,nhsRegion,2021-06-10,81511,133
E40000008,Midlands,nhsRegion,2021-06-09,81484,124
E40000008,Midlands,nhsRegion,2021-06-08,81460,123
E40000008,Midlands,nhsRegion,2021-06-07,81420,116
E40000008,Midlands,nhsRegion,2021-06-06,81396,119
E40000008,Midlands,nhsRegion,2021-06-05,81383,124
E40000008,Midlands,nhsRegion,2021-06-04,81371,135
E40000008,Midlands,nhsRegion,2021-06-03,81360,125
E40000008,Midlands,nhsRegion,2021-06-02,81345,138
E40000008,Midlands,nhsRegion,2021-06-01,81326,139
E40000008,Midlands,nhsRegion,2021-05-31,81308,133
E40000008,Midlands,nhsRegion,2021-05-30,81289,131
E40000008,Midlands,nhsRegion,2021-05-29,81277,126
E40000008,Midlands,nhsRegion,2021-05-28,81262,138
E40000008,Midlands,nhsRegion,2021-05-27,81246,141
E40000008,Midlands,nhsRegion,2021-05-26,81232,135
E40000008,Midlands,nhsRegion,2021-05-25,81212,134
E40000008,Midlands,nhsRegion,2021-05-24,81193,154
E40000008,Midlands,nhsRegion,2021-05-23,81179,151
E40000008,Midlands,nhsRegion,2021-05-22,81161,141
E40000008,Midlands,nhsRegion,2021-05-21,81144,144
E40000008,Midlands,nhsRegion,2021-05-20,81122,137
E40000008,Midlands,nhsRegion,2021-05-19,81097,143
E40000008,Midlands,nhsRegion,2021-05-18,81080,134
E40000008,Midlands,nhsRegion,2021-05-17,81052,144
E40000008,Midlands,nhsRegion,2021-05-16,81031,145
E40000008,Midlands,nhsRegion,2021-05-15,81019,146
E40000008,Midlands,nhsRegion,2021-05-14,81003,155
E40000008,Midlands,nhsRegion,2021-05-13,80988,157
E40000008,Midlands,nhsRegion,2021-05-12,80973,182
E40000008,Midlands,nhsRegion,2021-05-11,80960,185
E40000008,Midlands,nhsRegion,2021-05-10,80948,187
E40000008,Midlands,nhsRegion,2021-05-09,80932,183
E40000008,Midlands,nhsRegion,2021-05-08,80916,179
E40000008,Midlands,nhsRegion,2021-05-07,80899,186
E40000008,Midlands,nhsRegion,2021-05-06,80883,195
E40000008,Midlands,nhsRegion,2021-05-05,80866,201
E40000008,Midlands,nhsRegion,2021-05-04,80844,214
E40000008,Midlands,nhsRegion,2021-05-03,80825,215
E40000008,Midlands,nhsRegion,2021-05-02,80802,213
E40000008,Midlands,nhsRegion,2021-05-01,80786,189
E40000008,Midlands,nhsRegion,2021-04-30,80764,218
E40000008,Midlands,nhsRegion,2021-04-29,80744,232
E40000008,Midlands,nhsRegion,2021-04-28,80729,241
E40000008,Midlands,nhsRegion,2021-04-27,80708,237
E40000008,Midlands,nhsRegion,2021-04-26,80683,252
E40000008,Midlands,nhsRegion,2021-04-25,80649,241
E40000008,Midlands,nhsRegion,2021-04-24,80623,252
E40000008,Midlands,nhsRegion,2021-04-23,80600,259
E40000008,Midlands,nhsRegion,2021-04-22,80577,275
E40000008,Midlands,nhsRegion,2021-04-21,80551,301
E40000008,Midlands,nhsRegion,2021-04-20,80532,300
E40000008,Midlands,nhsRegion,2021-04-19,80519,326
E40000008,Midlands,nhsRegion,2021-04-18,80490,323
E40000008,Midlands,nhsRegion,2021-04-17,80464,332
E40000008,Midlands,nhsRegion,2021-04-16,80430,339
E40000008,Midlands,nhsRegion,2021-04-15,80399,353
E40000008,Midlands,nhsRegion,2021-04-14,80369,364
E40000008,Midlands,nhsRegion,2021-04-13,80345,400
E40000008,Midlands,nhsRegion,2021-04-12,80316,431
E40000008,Midlands,nhsRegion,2021-04-11,80290,433
E40000008,Midlands,nhsRegion,2021-04-10,80260,440
E40000008,Midlands,nhsRegion,2021-04-09,80230,464
E40000008,Midlands,nhsRegion,2021-04-08,80193,491
E40000008,Midlands,nhsRegion,2021-04-07,80161,502
E40000008,Midlands,nhsRegion,2021-04-06,80121,529
E40000008,Midlands,nhsRegion,2021-04-05,80076,530
E40000008,Midlands,nhsRegion,2021-04-04,80032,525
E40000008,Midlands,nhsRegion,2021-04-03,79998,536
E40000008,Midlands,nhsRegion,2021-04-02,79958,563
E40000008,Midlands,nhsRegion,2021-04-01,79915,606
E40000008,Midlands,nhsRegion,2021-03-31,79881,631
E40000008,Midlands,nhsRegion,2021-03-30,79830,669
E40000008,Midlands,nhsRegion,2021-03-29,79778,709
E40000008,Midlands,nhsRegion,2021-03-28,79734,712
E40000008,Midlands,nhsRegion,2021-03-27,79684,736
E40000008,Midlands,nhsRegion,2021-03-26,79630,765
E40000008,Midlands,nhsRegion,2021-03-25,79579,773
E40000008,Midlands,nhsRegion,2021-03-24,79502,826
E40000008,Midlands,nhsRegion,2021-03-23,79441,896
E40000008,Midlands,nhsRegion,2021-03-22,79380,948
E40000008,Midlands,nhsRegion,2021-03-21,79320,965
E40000008,Midlands,nhsRegion,2021-03-20,79257,969
E40000008,Midlands,nhsRegion,2021-03-19,79201,1052
E40000008,Midlands,nhsRegion,2021-03-18,79125,1100
E40000008,Midlands,nhsRegion,2021-03-17,79041,1204
E40000008,Midlands,nhsRegion,2021-03-16,78976,1249
E40000008,Midlands,nhsRegion,2021-03-15,78904,1303
E40000008,Midlands,nhsRegion,2021-03-14,78788,1324
E40000008,Midlands,nhsRegion,2021-03-13,78714,1356
E40000008,Midlands,nhsRegion,2021-03-12,78627,1401
E40000008,Midlands,nhsRegion,2021-03-11,78534,1483
E40000008,Midlands,nhsRegion,2021-03-10,78429,1565
E40000008,Midlands,nhsRegion,2021-03-09,78316,1653
E40000008,Midlands,nhsRegion,2021-03-08,78215,1736
E40000008,Midlands,nhsRegion,2021-03-07,78103,1766
E40000008,Midlands,nhsRegion,2021-03-06,78007,1803
E40000008,Midlands,nhsRegion,2021-03-05,77900,1928
E40000008,Midlands,nhsRegion,2021-03-04,77796,2043
E40000008,Midlands,nhsRegion,2021-03-03,77667,2181
E40000008,Midlands,nhsRegion,2021-03-02,77499,2304
E40000008,Midlands,nhsRegion,2021-03-01,77349,2458
E40000008,Midlands,nhsRegion,2021-02-28,77186,2483
E40000008,Midlands,nhsRegion,2021-02-27,77060,2518
E40000008,Midlands,nhsRegion,2021-02-26,76913,2648
E40000008,Midlands,nhsRegion,2021-02-25,76741,2776
E40000008,Midlands,nhsRegion,2021-02-24,76531,2875
E40000008,Midlands,nhsRegion,2021-02-23,76312,3003
E40000008,Midlands,nhsRegion,2021-02-22,76064,3080
E40000008,Midlands,nhsRegion,2021-02-21,75818,3036
E40000008,Midlands,nhsRegion,2021-02-20,75590,3080
E40000008,Midlands,nhsRegion,2021-02-19,75361,3190
E40000008,Midlands,nhsRegion,2021-02-18,75091,3280
E40000008,Midlands,nhsRegion,2021-02-17,74824,3325
E40000008,Midlands,nhsRegion,2021-02-16,74526,3466
E40000008,Midlands,nhsRegion,2021-02-15,74209,3534
E40000008,Midlands,nhsRegion,2021-02-14,73884,3612
E40000008,Midlands,nhsRegion,2021-02-13,73562,3608
E40000008,Midlands,nhsRegion,2021-02-12,73288,3840
E40000008,Midlands,nhsRegion,2021-02-11,73010,4021
E40000008,Midlands,nhsRegion,2021-02-10,72681,4258
E40000008,Midlands,nhsRegion,2021-02-09,72362,4430
E40000008,Midlands,nhsRegion,2021-02-08,72033,4550
E40000008,Midlands,nhsRegion,2021-02-07,71635,4529
E40000008,Midlands,nhsRegion,2021-02-06,71289,4477
E40000008,Midlands,nhsRegion,2021-02-05,70907,4769
E40000008,Midlands,nhsRegion,2021-02-04,70533,4986
E40000008,Midlands,nhsRegion,2021-02-03,70121,5186
E40000008,Midlands,nhsRegion,2021-02-02,69707,5383
E40000008,Midlands,nhsRegion,2021-02-01,69198,5503
E40000008,Midlands,nhsRegion,2021-01-31,68713,5586
E40000008,Midlands,nhsRegion,2021-01-30,68229,5590
E40000008,Midlands,nhsRegion,2021-01-29,67743,5664
E40000008,Midlands,nhsRegion,2021-01-28,67275,5810
E40000008,Midlands,nhsRegion,2021-01-27,66683,5940
E40000008,Midlands,nhsRegion,2021-01-26,66109,6165
E40000008,Midlands,nhsRegion,2021-01-25,65514,6330
E40000008,Midlands,nhsRegion,2021-01-24,64977,6338
E40000008,Midlands,nhsRegion,2021-01-23,64428,6245
E40000008,Midlands,nhsRegion,2021-01-22,63888,6341
E40000008,Midlands,nhsRegion,2021-01-21,63296,6380
E40000008,Midlands,nhsRegion,2021-01-20,62637,6350
E40000008,Midlands,nhsRegion,2021-01-19,61860,6325
E40000008,Midlands,nhsRegion,2021-01-18,61025,6278
E40000008,Midlands,nhsRegion,2021-01-17,60201,6077
E40000008,Midlands,nhsRegion,2021-01-16,59463,5955
E40000008,Midlands,nhsRegion,2021-01-15,58710,5890
E40000008,Midlands,nhsRegion,2021-01-14,58039,5799
E40000008,Midlands,nhsRegion,2021-01-13,57310,5741
E40000008,Midlands,nhsRegion,2021-01-12,56572,5630
E40000008,Midlands,nhsRegion,2021-01-11,55710,5524
E40000008,Midlands,nhsRegion,2021-01-10,54886,5294
E40000008,Midlands,nhsRegion,2021-01-09,54226,5136
E40000008,Midlands,nhsRegion,2021-01-08,53588,4934
E40000008,Midlands,nhsRegion,2021-01-07,52922,4521
E40000008,Midlands,nhsRegion,2021-01-06,52195,4629
E40000008,Midlands,nhsRegion,2021-01-05,51535,4553
E40000008,Midlands,nhsRegion,2021-01-04,50880,4499
E40000008,Midlands,nhsRegion,2021-01-03,50272,4065
E40000008,Midlands,nhsRegion,2021-01-02,49729,3959
E40000008,Midlands,nhsRegion,2021-01-01,49183,3808
E40000008,Midlands,nhsRegion,2020-12-31,48714,3944
E40000008,Midlands,nhsRegion,2020-12-30,48279,3876
E40000008,Midlands,nhsRegion,2020-12-29,47792,3694
E40000008,Midlands,nhsRegion,2020-12-28,47230,3515
E40000008,Midlands,nhsRegion,2020-12-27,46724,3329
E40000008,Midlands,nhsRegion,2020-12-26,46323,3233
E40000008,Midlands,nhsRegion,2020-12-25,45894,3228
E40000008,Midlands,nhsRegion,2020-12-24,45613,3368
E40000008,Midlands,nhsRegion,2020-12-23,45319,3405
E40000008,Midlands,nhsRegion,2020-12-22,45005,3447
E40000008,Midlands,nhsRegion,2020-12-21,44641,3389
E40000008,Midlands,nhsRegion,2020-12-20,44243,3203
E40000008,Midlands,nhsRegion,2020-12-19,43879,3293
E40000008,Midlands,nhsRegion,2020-12-18,43609,3289
E40000008,Midlands,nhsRegion,2020-12-17,43322,3292
E40000008,Midlands,nhsRegion,2020-12-16,42953,3191
E40000008,Midlands,nhsRegion,2020-12-15,42568,3097
E40000008,Midlands,nhsRegion,2020-12-14,42200,3286
E40000008,Midlands,nhsRegion,2020-12-13,41871,3276
E40000008,Midlands,nhsRegion,2020-12-12,41567,3076
E40000008,Midlands,nhsRegion,2020-12-11,41210,3107
E40000008,Midlands,nhsRegion,2020-12-10,40886,3135
E40000008,Midlands,nhsRegion,2020-12-09,40510,3103
E40000008,Midlands,nhsRegion,2020-12-08,40191,3128
E40000008,Midlands,nhsRegion,2020-12-07,39831,3109
E40000008,Midlands,nhsRegion,2020-12-06,39528,3087
E40000008,Midlands,nhsRegion,2020-12-05,39205,3021
E40000008,Midlands,nhsRegion,2020-12-04,38943,2967
E40000008,Midlands,nhsRegion,2020-12-03,38587,2843
E40000008,Midlands,nhsRegion,2020-12-02,38243,3054
E40000008,Midlands,nhsRegion,2020-12-01,37915,3084
E40000008,Midlands,nhsRegion,2020-11-30,37592,3130
E40000008,Midlands,nhsRegion,2020-11-29,37308,3120
E40000008,Midlands,nhsRegion,2020-11-28,37031,3079
E40000008,Midlands,nhsRegion,2020-11-27,36778,3203
E40000008,Midlands,nhsRegion,2020-11-26,36546,3245
E40000008,Midlands,nhsRegion,2020-11-25,36276,3378
E40000008,Midlands,nhsRegion,2020-11-24,35927,3406
E40000008,Midlands,nhsRegion,2020-11-23,35594,3414
E40000008,Midlands,nhsRegion,2020-11-22,35222,3401
E40000008,Midlands,nhsRegion,2020-11-21,34917,3320
E40000008,Midlands,nhsRegion,2020-11-20,34642,3329
E40000008,Midlands,nhsRegion,2020-11-19,34317,3425
E40000008,Midlands,nhsRegion,2020-11-18,33965,3395
E40000008,Midlands,nhsRegion,2020-11-17,33584,3335
E40000008,Midlands,nhsRegion,2020-11-16,33226,3274
E40000008,Midlands,nhsRegion,2020-11-15,32835,3183
E40000008,Midlands,nhsRegion,2020-11-14,32505,3126
E40000008,Midlands,nhsRegion,2020-11-13,32159,3039
E40000008,Midlands,nhsRegion,2020-11-12,31787,2948
E40000008,Midlands,nhsRegion,2020-11-11,31419,2805
E40000008,Midlands,nhsRegion,2020-11-10,30982,2605
E40000008,Midlands,nhsRegion,2020-11-09,30590,2634
E40000008,Midlands,nhsRegion,2020-11-08,30193,2545
E40000008,Midlands,nhsRegion,2020-11-07,29831,2453
E40000008,Midlands,nhsRegion,2020-11-06,29531,2345
E40000008,Midlands,nhsRegion,2020-11-05,29252,2339
E40000008,Midlands,nhsRegion,2020-11-04,28928,2332
E40000008,Midlands,nhsRegion,2020-11-03,28630,2350
E40000008,Midlands,nhsRegion,2020-11-02,28369,2044
E40000008,Midlands,nhsRegion,2020-11-01,28085,1929
E40000008,Midlands,nhsRegion,2020-10-31,27811,2010
E40000008,Midlands,nhsRegion,2020-10-30,27561,1950
E40000008,Midlands,nhsRegion,2020-10-29,27327,1871
E40000008,Midlands,nhsRegion,2020-10-28,27039,1935
E40000008,Midlands,nhsRegion,2020-10-27,26810,1700
E40000008,Midlands,nhsRegion,2020-10-26,26542,1330
E40000008,Midlands,nhsRegion,2020-10-25,26264,1449
E40000008,Midlands,nhsRegion,2020-10-24,26044,1379
E40000008,Midlands,nhsRegion,2020-10-23,25870,1301
E40000008,Midlands,nhsRegion,2020-10-22,25689,1230
E40000008,Midlands,nhsRegion,2020-10-21,25459,1148
E40000008,Midlands,nhsRegion,2020-10-20,25262,1090
E40000008,Midlands,nhsRegion,2020-10-19,25054,1003
E40000008,Midlands,nhsRegion,2020-10-18,24881,905
E40000008,Midlands,nhsRegion,2020-10-17,24716,872
E40000008,Midlands,nhsRegion,2020-10-16,24608,843
